id,role,salary,status
83ad9524,Security Expert,$139k,Open
7ca3f10a,Security Expert,$96k,Open
ad9eb9f4,Security Expert,$135k,Open
48cbce21,Security Expert,$88k,Open
a60eb453,Security Expert,$97k,Open
92618159,Security Expert,$81k,Open
bf307829,Security Expert,$115k,Open
a065cad5,Security Expert,$99k,Open
e2628f25,Security Expert,$141k,Open
8379c222,Security Expert,$131k,Open
8a3b8d3b,Security Expert,$141k,Open
9c3fb71f,Security Expert,$109k,Open
eb6f120a,Security Expert,$127k,Open
795596a8,Security Expert,$120k,Open
eb453d9a,Security Expert,$107k,Open
4df4fa4b,Security Expert,$112k,Open
53f8e3dd,Security Expert,$144k,Open
efb65b0e,Security Expert,$150k,Open
10f14ff4,Security Expert,$120k,Open
50c89720,Security Expert,$119k,Open
0d215e29,Security Expert,$99k,Open
722384c7,Security Expert,$97k,Open
d63a3c2b,Security Expert,$140k,Open
1a3c224b,Security Expert,$110k,Open
7453382f,Security Expert,$84k,Open
b296e5f2,Security Expert,$129k,Open
b8bf2960,Security Expert,$130k,Open
1c1b5cc8,Security Expert,$83k,Open
d004e1b7,Security Expert,$149k,Open
b5bced94,Security Expert,$100k,Open
9794c266,Security Expert,$112k,Open
a074841d,Security Expert,$144k,Open
d6e5929b,Security Expert,$90k,Open
67d82177,Security Expert,$80k,Open
aae59c5a,Security Expert,$114k,Open
5ac78083,Security Expert,$121k,Open
6c2ad2c3,Security Expert,$134k,Open
39265408,Security Expert,$121k,Open
f927e27d,Security Expert,$87k,Open
bfcc308e,Security Expert,$136k,Open
414856c4,Security Expert,$92k,Open
2b6d0e7b,Security Expert,$101k,Open
1d73c62b,Security Expert,$130k,Open
6e979d7a,Security Expert,$82k,Open
574ab061,Security Expert,$103k,Open
ec2f5255,Security Expert,$110k,Open
a272ffdb,Security Expert,$129k,Open
12e9f074,Security Expert,$148k,Open
851f1db0,Security Expert,$132k,Open
6c326cee,Security Expert,$117k,Open
7f315dd0,Security Expert,$91k,Open
ddb09e18,Security Expert,$150k,Open
47c07676,Security Expert,$103k,Open
4e0fc47b,Security Expert,$102k,Open
034986d5,Security Expert,$82k,Open
5a881c62,Security Expert,$142k,Open
c344f5b9,Security Expert,$97k,Open
aa431a21,Security Expert,$80k,Open
75bb1d8c,Security Expert,$107k,Open
27fe1f95,Security Expert,$111k,Open
27e2f9d9,Security Expert,$90k,Open
b32b56e3,Security Expert,$106k,Open
77b77cc8,Security Expert,$110k,Open
52fdc452,Security Expert,$111k,Open
0c0f9a1a,Security Expert,$118k,Open
3db13c9e,Security Expert,$96k,Open
e1511156,Security Expert,$143k,Open
e29138b1,Security Expert,$134k,Open
73ddbc6d,Security Expert,$81k,Open
f4ef5ef0,Security Expert,$134k,Open
243ed396,Security Expert,$82k,Open
21cf05e8,Security Expert,$135k,Open
fc9ea5c9,Security Expert,$133k,Open
81f3c448,Security Expert,$97k,Open
cfd2b80a,Security Expert,$119k,Open
9343669d,Security Expert,$130k,Open
b9820ee6,Security Expert,$133k,Open
7cc56606,Security Expert,$143k,Open
90b3272f,Security Expert,$127k,Open
b72c264d,Security Expert,$129k,Open
593a8034,Security Expert,$133k,Open
b966936b,Security Expert,$100k,Open
f4b9acca,Security Expert,$147k,Open
3a1c760b,Security Expert,$97k,Open
2c0c6e65,Security Expert,$106k,Open
1bde9406,Security Expert,$109k,Open
82b13042,Security Expert,$132k,Open
7c3ecbd3,Security Expert,$82k,Open
d15d93fc,Security Expert,$105k,Open
868d83fa,Security Expert,$133k,Open
2dad94f6,Security Expert,$102k,Open
63369ec4,Security Expert,$112k,Open
70350262,Security Expert,$121k,Open
079265fc,Security Expert,$91k,Open
f613eb8c,Security Expert,$110k,Open
a752a4d2,Security Expert,$106k,Open
20429956,Security Expert,$80k,Open
245c41c7,Security Expert,$119k,Open
c9769c23,Security Expert,$116k,Open
e5743bb5,Security Expert,$84k,Open
ed3e9c8b,Security Expert,$95k,Open
5bb09887,Security Expert,$127k,Open
8740e673,Security Expert,$146k,Open
6e778a61,Security Expert,$88k,Open
b8468f2c,Security Expert,$140k,Open
aaa8abb7,Security Expert,$102k,Open
5895796a,Security Expert,$106k,Open
cc4ce2f4,Security Expert,$118k,Open
cb30246b,Security Expert,$81k,Open
22bf6866,Security Expert,$132k,Open
4e13d533,Security Expert,$127k,Open
51b16a96,Security Expert,$100k,Open
0dd09aa0,Security Expert,$117k,Open
1de01f98,Security Expert,$127k,Open
f8283e11,Security Expert,$130k,Open
34b5e1b9,Security Expert,$104k,Open
9a456ea1,Security Expert,$135k,Open
1343cb64,Security Expert,$98k,Open
d57c6e3e,Security Expert,$113k,Open
dbfff869,Security Expert,$132k,Open
d5e5f444,Security Expert,$134k,Open
fcaadf63,Security Expert,$124k,Open
a74b6452,Security Expert,$111k,Open
c204c0e5,Security Expert,$105k,Open
3ea096b7,Security Expert,$94k,Open
e76d45c0,Security Expert,$144k,Open
405c88d0,Security Expert,$134k,Open
b2b97cb1,Security Expert,$147k,Open
d7cbfb9e,Security Expert,$136k,Open
ccb745c2,Security Expert,$136k,Open
89f8dcfb,Security Expert,$150k,Open
8b3fddfd,Security Expert,$95k,Open
fbb739a0,Security Expert,$115k,Open
c080eb02,Security Expert,$128k,Open
b1416a8f,Security Expert,$116k,Open
f4d848ad,Security Expert,$103k,Open
31b01fc9,Security Expert,$94k,Open
966edff4,Security Expert,$90k,Open
c3004b0b,Security Expert,$142k,Open
36d7d1ea,Security Expert,$87k,Open
94b455a8,Security Expert,$96k,Open
567241a1,Security Expert,$85k,Open
2a2e25ee,Security Expert,$143k,Open
a05e7575,Security Expert,$125k,Open
2fb3a956,Security Expert,$140k,Open
5bbff46e,Security Expert,$113k,Open
221a7ac3,Security Expert,$124k,Open
ee80e352,Security Expert,$91k,Open
25c95dc3,Security Expert,$99k,Open
f3e36486,Security Expert,$92k,Open
c088580d,Security Expert,$84k,Open
00594a06,Security Expert,$101k,Open
9e10dbdd,Security Expert,$82k,Open
ce15479d,Security Expert,$127k,Open
ac37d63c,Security Expert,$132k,Open
34718823,Security Expert,$116k,Open
0294460b,Security Expert,$94k,Open
f7bdfc22,Security Expert,$148k,Open
cce6b9f6,Security Expert,$131k,Open
e08f76c8,Security Expert,$110k,Open
3d128b01,Security Expert,$140k,Open
a9219be9,Security Expert,$134k,Open
1a38ed57,Security Expert,$119k,Open
046dd41b,Security Expert,$124k,Open
1caf8c2d,Security Expert,$128k,Open
12ba2c44,Security Expert,$123k,Open
50c0650e,Security Expert,$131k,Open
c7a1e422,Security Expert,$97k,Open
6d193795,Security Expert,$81k,Open
6ea65da2,Security Expert,$129k,Open
d15fe450,Security Expert,$114k,Open
8586a0dd,Security Expert,$116k,Open
aed99c3b,Security Expert,$115k,Open
4e316ced,Security Expert,$115k,Open
b14535dc,Security Expert,$133k,Open
b9aab39d,Security Expert,$85k,Open
6f8dfb78,Security Expert,$89k,Open
147aea0c,Security Expert,$142k,Open
af746873,Security Expert,$106k,Open
58fbe9c3,Security Expert,$147k,Open
5a7f78df,Security Expert,$118k,Open
135931cf,Security Expert,$87k,Open
036ae362,Security Expert,$82k,Open
8cb74470,Security Expert,$97k,Open
58f53a5f,Security Expert,$139k,Open
1ac356a1,Security Expert,$129k,Open
dbafdaf1,Security Expert,$117k,Open
358189a2,Security Expert,$84k,Open
91144edb,Security Expert,$120k,Open
cab6df78,Security Expert,$88k,Open
2f80707d,Security Expert,$119k,Open
6bcb4635,Security Expert,$144k,Open
50dda53e,Security Expert,$149k,Open
14d1cea1,Security Expert,$83k,Open
1ac117a5,Security Expert,$112k,Open
a26af9cf,Security Expert,$147k,Open
c051166c,Security Expert,$149k,Open
6884e49f,Security Expert,$125k,Open
e53c76fd,Security Expert,$118k,Open
757d9676,Security Expert,$136k,Open
0c6b60fe,Security Expert,$113k,Open
e971b036,Security Expert,$83k,Open
ebff11d6,Security Expert,$85k,Open
77359051,Security Expert,$121k,Open
b80e85a9,Security Expert,$147k,Open
9924bf4c,Security Expert,$143k,Open
3506512f,Security Expert,$91k,Open
b4b39326,Security Expert,$104k,Open
296898af,Security Expert,$124k,Open
8665d24d,Security Expert,$87k,Open
916e5e57,Security Expert,$102k,Open
51df36c9,Security Expert,$83k,Open
21c548f9,Security Expert,$118k,Open
1911cb44,Security Expert,$115k,Open
da8f0280,Security Expert,$101k,Open
6b213e01,Security Expert,$81k,Open
0ccc5edd,Security Expert,$116k,Open
5307d2b5,Security Expert,$88k,Open
962b71b9,Security Expert,$140k,Open
cbbf8ac1,Security Expert,$142k,Open
33cb15ff,Security Expert,$144k,Open
1962ea26,Security Expert,$81k,Open
39810a05,Security Expert,$96k,Open
f77a801b,Security Expert,$85k,Open
171ad141,Security Expert,$96k,Open
8042f014,Security Expert,$83k,Open
fbf81d87,Security Expert,$112k,Open
d3255e49,Security Expert,$120k,Open
aee6d3ff,Security Expert,$134k,Open
f1fe5982,Security Expert,$105k,Open
1d3b797a,Security Expert,$100k,Open
2892ee3d,Security Expert,$110k,Open
b497548c,Security Expert,$120k,Open
fd19510e,Security Expert,$97k,Open
d1a3e911,Security Expert,$144k,Open
8b4592a5,Security Expert,$120k,Open
6f1ccdc4,Security Expert,$125k,Open
6fe3b341,Security Expert,$95k,Open
ae88b02f,Security Expert,$127k,Open
d1229be8,Security Expert,$122k,Open
8c0e185d,Security Expert,$123k,Open
9fafcd09,Security Expert,$150k,Open
6831ed4e,Security Expert,$145k,Open
8a2ea2ad,Security Expert,$115k,Open
f0a00dc0,Security Expert,$94k,Open
f115803b,Security Expert,$113k,Open
281df578,Security Expert,$101k,Open
d214d6b9,Security Expert,$99k,Open
8fa01791,Security Expert,$114k,Open
a5d71761,Security Expert,$109k,Open
7baf6e66,Security Expert,$150k,Open
e3398cc5,Security Expert,$147k,Open
189b2053,Security Expert,$147k,Open
416ce3bb,Security Expert,$147k,Open
5e2997c1,Security Expert,$112k,Open
1e6e0ecd,Security Expert,$133k,Open
4213b856,Security Expert,$80k,Open
d9598003,Security Expert,$136k,Open
c7e92de5,Security Expert,$114k,Open
f21a9f96,Security Expert,$98k,Open
90980cce,Security Expert,$129k,Open
f89739c3,Security Expert,$116k,Open
c1c4437a,Security Expert,$105k,Open
09a75c36,Security Expert,$87k,Open
e8c4c561,Security Expert,$94k,Open
48581aa6,Security Expert,$102k,Open
94101231,Security Expert,$125k,Open
e7892518,Security Expert,$126k,Open
155a8861,Security Expert,$85k,Open
d05c7ab0,Security Expert,$114k,Open
51fbc7b1,Security Expert,$83k,Open
cc84e581,Security Expert,$132k,Open
c815e9d1,Security Expert,$92k,Open
3c15acac,Security Expert,$105k,Open
c76ede7d,Security Expert,$140k,Open
f7adb9e3,Security Expert,$105k,Open
4b9e785e,Security Expert,$106k,Open
3e5ccd25,Security Expert,$96k,Open
6c96eb21,Security Expert,$113k,Open
026b9a02,Security Expert,$84k,Open
c819df25,Security Expert,$97k,Open
9281a72a,Security Expert,$141k,Open
0e3a2f84,Security Expert,$140k,Open
ae4af29a,Security Expert,$102k,Open
1ab9e3d9,Security Expert,$143k,Open
5555bc16,Security Expert,$148k,Open
6d35024e,Security Expert,$111k,Open
44684888,Security Expert,$91k,Open
26112a83,Security Expert,$141k,Open
4e041a6c,Security Expert,$96k,Open
2dfe304c,Security Expert,$124k,Open
38d7ea66,Security Expert,$82k,Open
5a0f9143,Security Expert,$93k,Open
ad5102a8,Security Expert,$138k,Open
29504bf1,Security Expert,$141k,Open
2dfbaf78,Security Expert,$117k,Open
1c45bbf8,Security Expert,$113k,Open
74052a15,Security Expert,$125k,Open
b2195539,Security Expert,$89k,Open
b7a4dafd,Security Expert,$123k,Open
dfe4730a,Security Expert,$105k,Open
aa5173e4,Security Expert,$124k,Open
84edddd8,Security Expert,$120k,Open
44223103,Security Expert,$118k,Open
ace0e111,Security Expert,$110k,Open
95499e2e,Security Expert,$82k,Open
4f5dc58e,Security Expert,$98k,Open
84b0beed,Security Expert,$114k,Open
a81f73ad,Security Expert,$100k,Open
9d267357,Security Expert,$91k,Open
a43451bb,Security Expert,$110k,Open
d03e9376,Security Expert,$137k,Open
d1b2db5e,Security Expert,$112k,Open
ec91c110,Security Expert,$136k,Open
38ecf93d,Security Expert,$135k,Open
f02dabd2,Security Expert,$94k,Open
dfea4a5b,Security Expert,$110k,Open
2aca619a,Security Expert,$120k,Open
cd0d3ed0,Security Expert,$136k,Open
7733b44e,Security Expert,$104k,Open
10fb2d53,Security Expert,$99k,Open
a1582ab8,Security Expert,$131k,Open
4f6d8060,Security Expert,$113k,Open
408f417a,Security Expert,$121k,Open
886a81e0,Security Expert,$143k,Open
1fb45a11,Security Expert,$101k,Open
23155e67,Security Expert,$135k,Open
f66ffacd,Security Expert,$141k,Open
08698b25,Security Expert,$150k,Open
db4d22af,Security Expert,$135k,Open
e12428e5,Security Expert,$84k,Open
35df2e0e,Security Expert,$123k,Open
f2046629,Security Expert,$145k,Open
112ea589,Security Expert,$137k,Open
e0faa200,Security Expert,$125k,Open
4a623fc9,Security Expert,$149k,Open
e7dde0f1,Security Expert,$100k,Open
e5a4a6ea,Security Expert,$100k,Open
e0c4dbc0,Security Expert,$143k,Open
03ece8e5,Security Expert,$150k,Open
85946714,Security Expert,$95k,Open
95a6db4e,Security Expert,$100k,Open
0a711f40,Security Expert,$127k,Open
421ad456,Security Expert,$132k,Open
ec9a04c3,Security Expert,$101k,Open
1589d007,Security Expert,$84k,Open
66b2e599,Security Expert,$145k,Open
7268858a,Security Expert,$104k,Open
3b5af464,Security Expert,$125k,Open
20ebb720,Security Expert,$113k,Open
13bccc0a,Security Expert,$136k,Open
947286d6,Security Expert,$80k,Open
a7092720,Security Expert,$139k,Open
28af2c00,Security Expert,$144k,Open
80010db1,Security Expert,$110k,Open
017bb378,Security Expert,$145k,Open
8399bc6e,Security Expert,$124k,Open
4ea3a50c,Security Expert,$114k,Open
46f39f83,Security Expert,$95k,Open
2c711024,Security Expert,$143k,Open
6c9b86ca,Security Expert,$91k,Open
62a50a03,Security Expert,$102k,Open
41fdd5ca,Security Expert,$83k,Open
666e459d,Security Expert,$80k,Open
9ad173ae,Security Expert,$106k,Open
ac3c4809,Security Expert,$139k,Open
aaad3a04,Security Expert,$149k,Open
b3bfec8d,Security Expert,$126k,Open
826efbe7,Security Expert,$95k,Open
b8dd6776,Security Expert,$134k,Open
c1dbb593,Security Expert,$150k,Open
86073788,Security Expert,$116k,Open
e1e8f9f4,Security Expert,$116k,Open
debd1070,Security Expert,$80k,Open
0be3268c,Security Expert,$100k,Open
a0a59a38,Security Expert,$130k,Open
05d43ffe,Security Expert,$138k,Open
f6181b10,Security Expert,$91k,Open
3e27c685,Security Expert,$143k,Open
7841cf60,Security Expert,$128k,Open
ae957dcb,Security Expert,$108k,Open
876bdd06,Security Expert,$133k,Open
335900bc,Security Expert,$93k,Open
048c8533,Security Expert,$103k,Open
980f8452,Security Expert,$114k,Open
3a1a1add,Security Expert,$131k,Open
40b9090c,Security Expert,$101k,Open
479045d6,Security Expert,$141k,Open
014ab165,Security Expert,$150k,Open
59f451e0,Security Expert,$109k,Open
2a206a7f,Security Expert,$147k,Open
3160697a,Security Expert,$115k,Open
64b4e6e7,Security Expert,$102k,Open
99edaa54,Security Expert,$138k,Open
59c335b9,Security Expert,$130k,Open
2c84dc85,Security Expert,$86k,Open
963aabe4,Security Expert,$80k,Open
8d6fd331,Security Expert,$135k,Open
aad9d3ec,Security Expert,$93k,Open
399af5ba,Security Expert,$117k,Open
184c1eb2,Security Expert,$122k,Open
f839db62,Security Expert,$98k,Open
b812fa30,Security Expert,$126k,Open
55cc6b79,Security Expert,$95k,Open
e8211006,Security Expert,$122k,Open
dfa7e534,Security Expert,$86k,Open
8a4ffed4,Security Expert,$107k,Open
47fad24a,Security Expert,$113k,Open
4a6d4504,Security Expert,$145k,Open
64d7c74e,Security Expert,$128k,Open
4c22792e,Security Expert,$120k,Open
76e675c1,Security Expert,$102k,Open
712f71eb,Security Expert,$149k,Open
5d504e56,Security Expert,$98k,Open
729137b2,Security Expert,$98k,Open
ff5f0833,Security Expert,$92k,Open
6bc9abc2,Security Expert,$98k,Open
2dc7eb4b,Security Expert,$122k,Open
bc4eb34d,Security Expert,$142k,Open
fd4c8b8e,Security Expert,$84k,Open
b5fb3d4c,Security Expert,$108k,Open
c5a39659,Security Expert,$143k,Open
564fb176,Security Expert,$87k,Open
57f9233d,Security Expert,$137k,Open
c6aa0a3a,Security Expert,$108k,Open
9a9e8480,Security Expert,$89k,Open
e148bfbe,Security Expert,$113k,Open
b5b4bebe,Security Expert,$142k,Open
8a2b413d,Security Expert,$130k,Open
c0d72a98,Security Expert,$103k,Open
de2f3323,Security Expert,$139k,Open
b9200da5,Security Expert,$85k,Open
1fc1c3ec,Security Expert,$124k,Open
396ced8d,Security Expert,$113k,Open
a8e9d1b7,Security Expert,$84k,Open
a4ce4801,Security Expert,$138k,Open
733fff33,Security Expert,$142k,Open
94ca1da6,Security Expert,$93k,Open
97c77bb1,Security Expert,$114k,Open
93d78331,Security Expert,$145k,Open
e0185290,Security Expert,$94k,Open
6e45e0c6,Security Expert,$130k,Open
54249a81,Security Expert,$106k,Open
9c1cfde1,Security Expert,$80k,Open
1ceceb65,Security Expert,$126k,Open
a833c322,Security Expert,$138k,Open
560934f3,Security Expert,$91k,Open
2ccef559,Security Expert,$118k,Open
76273d9b,Security Expert,$100k,Open
34974bd2,Security Expert,$148k,Open
e1e277ac,Security Expert,$138k,Open
ec6a7935,Security Expert,$128k,Open
38f6f878,Security Expert,$84k,Open
78a326ee,Security Expert,$84k,Open
c52add69,Security Expert,$132k,Open
96138760,Security Expert,$131k,Open
dd8059d6,Security Expert,$137k,Open
78bd9dd9,Security Expert,$126k,Open
7910581b,Security Expert,$81k,Open
f69d0c59,Security Expert,$91k,Open
eb9f4f3e,Security Expert,$113k,Open
7f8193a7,Security Expert,$123k,Open
c23b94e9,Security Expert,$139k,Open
b739022f,Security Expert,$136k,Open
ece47801,Security Expert,$117k,Open
0e2bc9b9,Security Expert,$117k,Open
ed940dc8,Security Expert,$122k,Open
d408a563,Security Expert,$121k,Open
06f57450,Security Expert,$111k,Open
b5580a0a,Security Expert,$147k,Open
77dc8634,Security Expert,$112k,Open
9e43bddb,Security Expert,$111k,Open
7211c48f,Security Expert,$127k,Open
852e1c3f,Security Expert,$99k,Open
f1d96be6,Security Expert,$144k,Open
6a1de44b,Security Expert,$115k,Open
72a2409c,Security Expert,$113k,Open
7b121eaf,Security Expert,$106k,Open
44ac6510,Security Expert,$111k,Open
c9979ccc,Security Expert,$137k,Open
99e455ba,Security Expert,$142k,Open
367ce073,Security Expert,$117k,Open
fbf4966d,Security Expert,$94k,Open
919e033b,Security Expert,$150k,Open
5028803e,Security Expert,$108k,Open
99e7c7f9,Security Expert,$120k,Open
d8f7197c,Security Expert,$118k,Open
72ec89e9,Security Expert,$144k,Open
887a7cac,Security Expert,$135k,Open
ecb2959c,Security Expert,$85k,Open
7bd0d867,Security Expert,$129k,Open
8fe38eb8,Security Expert,$122k,Open
a5f27a57,Security Expert,$143k,Open
0a755be2,Security Expert,$113k,Open
5cc465c1,Security Expert,$133k,Open
0d587821,Security Expert,$148k,Open
bedbd68b,Security Expert,$114k,Open
949ebfea,Security Expert,$93k,Open
f1095095,Security Expert,$112k,Open
2ecf6191,Security Expert,$149k,Open
be162fde,Security Expert,$80k,Open
98957b3f,Security Expert,$84k,Open
5bb0ee37,Security Expert,$83k,Open
4f88537e,Security Expert,$119k,Open
4511613f,Security Expert,$126k,Open
5448eaff,Security Expert,$112k,Open
c28e1090,Security Expert,$150k,Open
d4e4ff7c,Security Expert,$86k,Open
16b7a283,Security Expert,$112k,Open
