id,platform,title,budget,link,data_size
d6b6be95,Wishket,Need expert for Video Editing - Urgent,$303,https://www.wishket.com/jobs/d6b6be95,6MB
e47eacc5,Upwork,Need expert for Translation - Urgent,$4095,https://www.upwork.com/jobs/e47eacc5,44MB
69fb92d6,Kmong,Need expert for Logo Design - Urgent,$4574,https://www.kmong.com/jobs/69fb92d6,55MB
48769648,Wishket,Need expert for Logo Design - Urgent,$1835,https://www.wishket.com/jobs/48769648,59MB
3952fd60,Fiverr,Need expert for Translation - Urgent,$1915,https://www.fiverr.com/jobs/3952fd60,40MB
36b15e7e,Fiverr,Need expert for Excel Macro - Urgent,$3364,https://www.fiverr.com/jobs/36b15e7e,85MB
dd5fd086,Fiverr,Need expert for Video Editing - Urgent,$1343,https://www.fiverr.com/jobs/dd5fd086,14MB
e5f65fb5,Fiverr,Need expert for Video Editing - Urgent,$2033,https://www.fiverr.com/jobs/e5f65fb5,64MB
7b2d0a33,Kmong,Need expert for Python Scripting - Urgent,$4091,https://www.kmong.com/jobs/7b2d0a33,34MB
0922425c,Kmong,Need expert for Translation - Urgent,$4426,https://www.kmong.com/jobs/0922425c,92MB
e6825533,Toptal,Need expert for Video Editing - Urgent,$2943,https://www.toptal.com/jobs/e6825533,32MB
d167f517,Wishket,Need expert for Python Scripting - Urgent,$2105,https://www.wishket.com/jobs/d167f517,28MB
69544dcf,Fiverr,Need expert for Translation - Urgent,$4667,https://www.fiverr.com/jobs/69544dcf,94MB
c40aeccb,Fiverr,Need expert for Python Scripting - Urgent,$1810,https://www.fiverr.com/jobs/c40aeccb,65MB
6b6397ae,Wishket,Need expert for Excel Macro - Urgent,$292,https://www.wishket.com/jobs/6b6397ae,87MB
4b14d62f,Wishket,Need expert for Excel Macro - Urgent,$2276,https://www.wishket.com/jobs/4b14d62f,82MB
51069f67,Toptal,Need expert for Python Scripting - Urgent,$2799,https://www.toptal.com/jobs/51069f67,57MB
08b5a5cb,Upwork,Need expert for Translation - Urgent,$1163,https://www.upwork.com/jobs/08b5a5cb,2MB
39d79a71,Wishket,Need expert for Python Scripting - Urgent,$470,https://www.wishket.com/jobs/39d79a71,47MB
fba4ed4a,Fiverr,Need expert for Logo Design - Urgent,$4857,https://www.fiverr.com/jobs/fba4ed4a,24MB
528f1d3b,Kmong,Need expert for Video Editing - Urgent,$2999,https://www.kmong.com/jobs/528f1d3b,50MB
30856da8,Wishket,Need expert for Video Editing - Urgent,$2374,https://www.wishket.com/jobs/30856da8,44MB
93a35141,Toptal,Need expert for Translation - Urgent,$957,https://www.toptal.com/jobs/93a35141,85MB
24ac6c54,Toptal,Need expert for Video Editing - Urgent,$3858,https://www.toptal.com/jobs/24ac6c54,30MB
a2872c84,Fiverr,Need expert for Excel Macro - Urgent,$3891,https://www.fiverr.com/jobs/a2872c84,83MB
d04c875b,Toptal,Need expert for Logo Design - Urgent,$637,https://www.toptal.com/jobs/d04c875b,84MB
cb4c1658,Wishket,Need expert for Translation - Urgent,$1860,https://www.wishket.com/jobs/cb4c1658,51MB
910656d4,Kmong,Need expert for Video Editing - Urgent,$4048,https://www.kmong.com/jobs/910656d4,79MB
868ffe06,Kmong,Need expert for Logo Design - Urgent,$991,https://www.kmong.com/jobs/868ffe06,71MB
801b3b06,Upwork,Need expert for Excel Macro - Urgent,$4482,https://www.upwork.com/jobs/801b3b06,85MB
9b44b897,Fiverr,Need expert for Excel Macro - Urgent,$2987,https://www.fiverr.com/jobs/9b44b897,99MB
f9a2e75d,Wishket,Need expert for Video Editing - Urgent,$2832,https://www.wishket.com/jobs/f9a2e75d,60MB
8896026d,Toptal,Need expert for Translation - Urgent,$3815,https://www.toptal.com/jobs/8896026d,70MB
5f53756a,Toptal,Need expert for Logo Design - Urgent,$1883,https://www.toptal.com/jobs/5f53756a,70MB
e4af76f7,Kmong,Need expert for Video Editing - Urgent,$2858,https://www.kmong.com/jobs/e4af76f7,8MB
2add2ffe,Kmong,Need expert for Python Scripting - Urgent,$2219,https://www.kmong.com/jobs/2add2ffe,27MB
3d0fc140,Wishket,Need expert for Translation - Urgent,$1519,https://www.wishket.com/jobs/3d0fc140,53MB
35eab5da,Toptal,Need expert for Python Scripting - Urgent,$3068,https://www.toptal.com/jobs/35eab5da,17MB
ee579f90,Wishket,Need expert for Logo Design - Urgent,$654,https://www.wishket.com/jobs/ee579f90,21MB
6fc45f07,Kmong,Need expert for Excel Macro - Urgent,$1340,https://www.kmong.com/jobs/6fc45f07,53MB
b7a8a56a,Wishket,Need expert for Logo Design - Urgent,$1581,https://www.wishket.com/jobs/b7a8a56a,59MB
2a9fa605,Kmong,Need expert for Translation - Urgent,$3912,https://www.kmong.com/jobs/2a9fa605,95MB
a0a2692b,Upwork,Need expert for Python Scripting - Urgent,$328,https://www.upwork.com/jobs/a0a2692b,7MB
324d8385,Wishket,Need expert for Video Editing - Urgent,$2034,https://www.wishket.com/jobs/324d8385,99MB
50f7f335,Wishket,Need expert for Video Editing - Urgent,$790,https://www.wishket.com/jobs/50f7f335,55MB
adbe602f,Wishket,Need expert for Logo Design - Urgent,$815,https://www.wishket.com/jobs/adbe602f,72MB
67de89db,Kmong,Need expert for Translation - Urgent,$2717,https://www.kmong.com/jobs/67de89db,21MB
c0a518c3,Toptal,Need expert for Video Editing - Urgent,$3881,https://www.toptal.com/jobs/c0a518c3,33MB
265388ae,Fiverr,Need expert for Logo Design - Urgent,$4021,https://www.fiverr.com/jobs/265388ae,12MB
e38d6f7f,Upwork,Need expert for Translation - Urgent,$3663,https://www.upwork.com/jobs/e38d6f7f,11MB
35ca6686,Toptal,Need expert for Logo Design - Urgent,$111,https://www.toptal.com/jobs/35ca6686,74MB
25e96a23,Upwork,Need expert for Python Scripting - Urgent,$259,https://www.upwork.com/jobs/25e96a23,40MB
193bed46,Toptal,Need expert for Python Scripting - Urgent,$378,https://www.toptal.com/jobs/193bed46,5MB
874ca0c2,Upwork,Need expert for Video Editing - Urgent,$1303,https://www.upwork.com/jobs/874ca0c2,68MB
bec08304,Kmong,Need expert for Video Editing - Urgent,$2392,https://www.kmong.com/jobs/bec08304,75MB
f80813f2,Wishket,Need expert for Logo Design - Urgent,$4508,https://www.wishket.com/jobs/f80813f2,74MB
07a95baf,Fiverr,Need expert for Logo Design - Urgent,$1884,https://www.fiverr.com/jobs/07a95baf,24MB
94a1b6d9,Wishket,Need expert for Python Scripting - Urgent,$3822,https://www.wishket.com/jobs/94a1b6d9,2MB
debf1582,Toptal,Need expert for Translation - Urgent,$1016,https://www.toptal.com/jobs/debf1582,83MB
3162c655,Kmong,Need expert for Logo Design - Urgent,$1322,https://www.kmong.com/jobs/3162c655,5MB
9d523637,Kmong,Need expert for Logo Design - Urgent,$251,https://www.kmong.com/jobs/9d523637,87MB
d8503e98,Upwork,Need expert for Logo Design - Urgent,$1434,https://www.upwork.com/jobs/d8503e98,25MB
c143ac41,Kmong,Need expert for Translation - Urgent,$1053,https://www.kmong.com/jobs/c143ac41,75MB
5baf96c6,Kmong,Need expert for Translation - Urgent,$4652,https://www.kmong.com/jobs/5baf96c6,86MB
a94151df,Fiverr,Need expert for Translation - Urgent,$1664,https://www.fiverr.com/jobs/a94151df,49MB
111cd9b6,Fiverr,Need expert for Logo Design - Urgent,$3163,https://www.fiverr.com/jobs/111cd9b6,99MB
ec09a20d,Toptal,Need expert for Video Editing - Urgent,$1235,https://www.toptal.com/jobs/ec09a20d,10MB
2ad20ab8,Wishket,Need expert for Translation - Urgent,$2693,https://www.wishket.com/jobs/2ad20ab8,3MB
926cf5a9,Wishket,Need expert for Logo Design - Urgent,$4420,https://www.wishket.com/jobs/926cf5a9,14MB
3f1a6dd0,Toptal,Need expert for Python Scripting - Urgent,$3608,https://www.toptal.com/jobs/3f1a6dd0,39MB
9628b431,Toptal,Need expert for Video Editing - Urgent,$4457,https://www.toptal.com/jobs/9628b431,78MB
8651625d,Upwork,Need expert for Excel Macro - Urgent,$1747,https://www.upwork.com/jobs/8651625d,44MB
7ece2ad4,Upwork,Need expert for Python Scripting - Urgent,$4817,https://www.upwork.com/jobs/7ece2ad4,40MB
582d5266,Toptal,Need expert for Python Scripting - Urgent,$2639,https://www.toptal.com/jobs/582d5266,5MB
9a8dbdbc,Upwork,Need expert for Python Scripting - Urgent,$755,https://www.upwork.com/jobs/9a8dbdbc,71MB
ffce8e70,Toptal,Need expert for Excel Macro - Urgent,$1255,https://www.toptal.com/jobs/ffce8e70,14MB
cb075383,Fiverr,Need expert for Python Scripting - Urgent,$2251,https://www.fiverr.com/jobs/cb075383,73MB
d613ffd7,Fiverr,Need expert for Logo Design - Urgent,$975,https://www.fiverr.com/jobs/d613ffd7,91MB
bf0a87a9,Wishket,Need expert for Translation - Urgent,$4732,https://www.wishket.com/jobs/bf0a87a9,67MB
2dc126c0,Kmong,Need expert for Excel Macro - Urgent,$1909,https://www.kmong.com/jobs/2dc126c0,54MB
e8b60b48,Toptal,Need expert for Python Scripting - Urgent,$3908,https://www.toptal.com/jobs/e8b60b48,21MB
ed88c814,Kmong,Need expert for Translation - Urgent,$359,https://www.kmong.com/jobs/ed88c814,64MB
4e3a39fb,Fiverr,Need expert for Excel Macro - Urgent,$2544,https://www.fiverr.com/jobs/4e3a39fb,83MB
fc708e6f,Wishket,Need expert for Translation - Urgent,$643,https://www.wishket.com/jobs/fc708e6f,19MB
34c73b1d,Upwork,Need expert for Python Scripting - Urgent,$2710,https://www.upwork.com/jobs/34c73b1d,33MB
43e8d0ed,Kmong,Need expert for Python Scripting - Urgent,$716,https://www.kmong.com/jobs/43e8d0ed,7MB
d2670df5,Fiverr,Need expert for Excel Macro - Urgent,$67,https://www.fiverr.com/jobs/d2670df5,7MB
04c48d24,Kmong,Need expert for Translation - Urgent,$3779,https://www.kmong.com/jobs/04c48d24,49MB
770ee107,Kmong,Need expert for Logo Design - Urgent,$1791,https://www.kmong.com/jobs/770ee107,22MB
e4b3e23f,Toptal,Need expert for Logo Design - Urgent,$941,https://www.toptal.com/jobs/e4b3e23f,52MB
cf5ee25a,Wishket,Need expert for Translation - Urgent,$2857,https://www.wishket.com/jobs/cf5ee25a,61MB
2a5ff013,Toptal,Need expert for Python Scripting - Urgent,$2734,https://www.toptal.com/jobs/2a5ff013,18MB
a378feb4,Upwork,Need expert for Translation - Urgent,$4337,https://www.upwork.com/jobs/a378feb4,90MB
e8debaee,Kmong,Need expert for Video Editing - Urgent,$4921,https://www.kmong.com/jobs/e8debaee,77MB
263ca879,Toptal,Need expert for Python Scripting - Urgent,$2086,https://www.toptal.com/jobs/263ca879,14MB
17c5a834,Kmong,Need expert for Python Scripting - Urgent,$315,https://www.kmong.com/jobs/17c5a834,87MB
e72a2013,Fiverr,Need expert for Python Scripting - Urgent,$2010,https://www.fiverr.com/jobs/e72a2013,67MB
c24b3a9c,Wishket,Need expert for Python Scripting - Urgent,$2535,https://www.wishket.com/jobs/c24b3a9c,69MB
790e0afa,Kmong,Need expert for Python Scripting - Urgent,$1249,https://www.kmong.com/jobs/790e0afa,14MB
2cc65c0d,Toptal,Need expert for Video Editing - Urgent,$446,https://www.toptal.com/jobs/2cc65c0d,69MB
06059d6f,Kmong,Need expert for Excel Macro - Urgent,$1139,https://www.kmong.com/jobs/06059d6f,55MB
bd94d305,Kmong,Need expert for Python Scripting - Urgent,$3845,https://www.kmong.com/jobs/bd94d305,59MB
c9ff19ba,Toptal,Need expert for Excel Macro - Urgent,$52,https://www.toptal.com/jobs/c9ff19ba,2MB
226cfad4,Toptal,Need expert for Video Editing - Urgent,$1760,https://www.toptal.com/jobs/226cfad4,71MB
09c506bc,Wishket,Need expert for Python Scripting - Urgent,$510,https://www.wishket.com/jobs/09c506bc,94MB
4555a59c,Kmong,Need expert for Python Scripting - Urgent,$4674,https://www.kmong.com/jobs/4555a59c,34MB
1edf2bda,Wishket,Need expert for Excel Macro - Urgent,$3753,https://www.wishket.com/jobs/1edf2bda,38MB
bfb4e8c7,Toptal,Need expert for Video Editing - Urgent,$3306,https://www.toptal.com/jobs/bfb4e8c7,86MB
ccd36c5a,Wishket,Need expert for Python Scripting - Urgent,$3021,https://www.wishket.com/jobs/ccd36c5a,72MB
d1c6e592,Fiverr,Need expert for Video Editing - Urgent,$664,https://www.fiverr.com/jobs/d1c6e592,69MB
a1cd8588,Toptal,Need expert for Translation - Urgent,$3103,https://www.toptal.com/jobs/a1cd8588,61MB
12377daf,Kmong,Need expert for Logo Design - Urgent,$1978,https://www.kmong.com/jobs/12377daf,99MB
dfa6ccd6,Fiverr,Need expert for Python Scripting - Urgent,$1434,https://www.fiverr.com/jobs/dfa6ccd6,22MB
1e477af4,Fiverr,Need expert for Python Scripting - Urgent,$1664,https://www.fiverr.com/jobs/1e477af4,94MB
9ec6d5a2,Wishket,Need expert for Logo Design - Urgent,$3524,https://www.wishket.com/jobs/9ec6d5a2,4MB
b3485952,Upwork,Need expert for Logo Design - Urgent,$2084,https://www.upwork.com/jobs/b3485952,73MB
9c387025,Wishket,Need expert for Python Scripting - Urgent,$792,https://www.wishket.com/jobs/9c387025,39MB
65ae9a6d,Upwork,Need expert for Python Scripting - Urgent,$2255,https://www.upwork.com/jobs/65ae9a6d,37MB
34b1f21a,Upwork,Need expert for Excel Macro - Urgent,$4272,https://www.upwork.com/jobs/34b1f21a,86MB
daf0b458,Toptal,Need expert for Excel Macro - Urgent,$3158,https://www.toptal.com/jobs/daf0b458,19MB
bb378dc3,Fiverr,Need expert for Video Editing - Urgent,$3152,https://www.fiverr.com/jobs/bb378dc3,88MB
861bbcbe,Upwork,Need expert for Video Editing - Urgent,$217,https://www.upwork.com/jobs/861bbcbe,39MB
c729f420,Fiverr,Need expert for Python Scripting - Urgent,$429,https://www.fiverr.com/jobs/c729f420,59MB
239a6e16,Upwork,Need expert for Excel Macro - Urgent,$2776,https://www.upwork.com/jobs/239a6e16,90MB
5b0b7809,Toptal,Need expert for Excel Macro - Urgent,$2871,https://www.toptal.com/jobs/5b0b7809,9MB
53151c24,Toptal,Need expert for Logo Design - Urgent,$3008,https://www.toptal.com/jobs/53151c24,11MB
8817e623,Fiverr,Need expert for Video Editing - Urgent,$347,https://www.fiverr.com/jobs/8817e623,82MB
cc63093c,Upwork,Need expert for Excel Macro - Urgent,$3813,https://www.upwork.com/jobs/cc63093c,82MB
697567ff,Upwork,Need expert for Translation - Urgent,$4250,https://www.upwork.com/jobs/697567ff,1MB
c04ee52e,Wishket,Need expert for Translation - Urgent,$425,https://www.wishket.com/jobs/c04ee52e,9MB
fa697c4c,Upwork,Need expert for Excel Macro - Urgent,$2342,https://www.upwork.com/jobs/fa697c4c,11MB
a3b48758,Upwork,Need expert for Logo Design - Urgent,$3795,https://www.upwork.com/jobs/a3b48758,46MB
18a37c06,Wishket,Need expert for Video Editing - Urgent,$3558,https://www.wishket.com/jobs/18a37c06,88MB
7585ec5f,Upwork,Need expert for Translation - Urgent,$4860,https://www.upwork.com/jobs/7585ec5f,49MB
8ebea37d,Toptal,Need expert for Logo Design - Urgent,$4463,https://www.toptal.com/jobs/8ebea37d,90MB
3fd0578c,Kmong,Need expert for Translation - Urgent,$3116,https://www.kmong.com/jobs/3fd0578c,3MB
f3a92c01,Fiverr,Need expert for Excel Macro - Urgent,$4551,https://www.fiverr.com/jobs/f3a92c01,55MB
d5ec8cbc,Upwork,Need expert for Excel Macro - Urgent,$4259,https://www.upwork.com/jobs/d5ec8cbc,54MB
9ced08b4,Toptal,Need expert for Excel Macro - Urgent,$2114,https://www.toptal.com/jobs/9ced08b4,43MB
411b405f,Wishket,Need expert for Python Scripting - Urgent,$3477,https://www.wishket.com/jobs/411b405f,37MB
ca6c187f,Upwork,Need expert for Python Scripting - Urgent,$3526,https://www.upwork.com/jobs/ca6c187f,18MB
48b122a7,Toptal,Need expert for Python Scripting - Urgent,$462,https://www.toptal.com/jobs/48b122a7,10MB
a0b5b16e,Fiverr,Need expert for Logo Design - Urgent,$315,https://www.fiverr.com/jobs/a0b5b16e,36MB
bb6a4340,Fiverr,Need expert for Python Scripting - Urgent,$4752,https://www.fiverr.com/jobs/bb6a4340,51MB
97991649,Wishket,Need expert for Translation - Urgent,$2501,https://www.wishket.com/jobs/97991649,29MB
9b454b3c,Fiverr,Need expert for Video Editing - Urgent,$1518,https://www.fiverr.com/jobs/9b454b3c,36MB
e3fc16eb,Toptal,Need expert for Video Editing - Urgent,$2318,https://www.toptal.com/jobs/e3fc16eb,88MB
3b9bb6b8,Kmong,Need expert for Logo Design - Urgent,$4604,https://www.kmong.com/jobs/3b9bb6b8,91MB
5aa27d61,Toptal,Need expert for Video Editing - Urgent,$111,https://www.toptal.com/jobs/5aa27d61,12MB
042b7d98,Kmong,Need expert for Excel Macro - Urgent,$3330,https://www.kmong.com/jobs/042b7d98,44MB
abb0fb22,Fiverr,Need expert for Python Scripting - Urgent,$4945,https://www.fiverr.com/jobs/abb0fb22,17MB
5359bbc5,Wishket,Need expert for Logo Design - Urgent,$2196,https://www.wishket.com/jobs/5359bbc5,4MB
735eff54,Toptal,Need expert for Video Editing - Urgent,$1278,https://www.toptal.com/jobs/735eff54,97MB
bb2622c7,Toptal,Need expert for Logo Design - Urgent,$944,https://www.toptal.com/jobs/bb2622c7,1MB
d6801840,Toptal,Need expert for Python Scripting - Urgent,$3437,https://www.toptal.com/jobs/d6801840,7MB
47527227,Kmong,Need expert for Logo Design - Urgent,$400,https://www.kmong.com/jobs/47527227,23MB
32b46ceb,Toptal,Need expert for Excel Macro - Urgent,$1198,https://www.toptal.com/jobs/32b46ceb,15MB
d36831ff,Kmong,Need expert for Python Scripting - Urgent,$4568,https://www.kmong.com/jobs/d36831ff,22MB
9e5340af,Fiverr,Need expert for Excel Macro - Urgent,$1541,https://www.fiverr.com/jobs/9e5340af,38MB
7dcf1eed,Kmong,Need expert for Excel Macro - Urgent,$4994,https://www.kmong.com/jobs/7dcf1eed,71MB
68417207,Wishket,Need expert for Video Editing - Urgent,$4133,https://www.wishket.com/jobs/68417207,52MB
78aed73c,Wishket,Need expert for Video Editing - Urgent,$4843,https://www.wishket.com/jobs/78aed73c,100MB
c27da806,Wishket,Need expert for Video Editing - Urgent,$2833,https://www.wishket.com/jobs/c27da806,96MB
f4af3618,Fiverr,Need expert for Video Editing - Urgent,$3257,https://www.fiverr.com/jobs/f4af3618,1MB
26a47d3d,Toptal,Need expert for Logo Design - Urgent,$1365,https://www.toptal.com/jobs/26a47d3d,58MB
44c2b35b,Fiverr,Need expert for Video Editing - Urgent,$2003,https://www.fiverr.com/jobs/44c2b35b,85MB
cc2dbc4d,Wishket,Need expert for Python Scripting - Urgent,$2760,https://www.wishket.com/jobs/cc2dbc4d,17MB
c269f80e,Fiverr,Need expert for Logo Design - Urgent,$994,https://www.fiverr.com/jobs/c269f80e,56MB
158515ad,Wishket,Need expert for Translation - Urgent,$1057,https://www.wishket.com/jobs/158515ad,52MB
18409dd3,Upwork,Need expert for Video Editing - Urgent,$4346,https://www.upwork.com/jobs/18409dd3,55MB
8db78268,Toptal,Need expert for Logo Design - Urgent,$1683,https://www.toptal.com/jobs/8db78268,12MB
d1f6203c,Fiverr,Need expert for Translation - Urgent,$4583,https://www.fiverr.com/jobs/d1f6203c,41MB
b1f03823,Fiverr,Need expert for Logo Design - Urgent,$4784,https://www.fiverr.com/jobs/b1f03823,100MB
02ec8cef,Fiverr,Need expert for Translation - Urgent,$4050,https://www.fiverr.com/jobs/02ec8cef,34MB
8dc69cc9,Upwork,Need expert for Logo Design - Urgent,$3136,https://www.upwork.com/jobs/8dc69cc9,43MB
440bec14,Toptal,Need expert for Logo Design - Urgent,$771,https://www.toptal.com/jobs/440bec14,58MB
c874a681,Fiverr,Need expert for Excel Macro - Urgent,$4137,https://www.fiverr.com/jobs/c874a681,96MB
b7c86d63,Wishket,Need expert for Logo Design - Urgent,$1308,https://www.wishket.com/jobs/b7c86d63,36MB
0a8aa964,Fiverr,Need expert for Python Scripting - Urgent,$4356,https://www.fiverr.com/jobs/0a8aa964,15MB
3d618955,Fiverr,Need expert for Video Editing - Urgent,$1990,https://www.fiverr.com/jobs/3d618955,62MB
3911fcf6,Upwork,Need expert for Excel Macro - Urgent,$3657,https://www.upwork.com/jobs/3911fcf6,92MB
9a9dd288,Toptal,Need expert for Logo Design - Urgent,$3630,https://www.toptal.com/jobs/9a9dd288,72MB
c9425035,Toptal,Need expert for Video Editing - Urgent,$1201,https://www.toptal.com/jobs/c9425035,43MB
e25935b6,Upwork,Need expert for Translation - Urgent,$3322,https://www.upwork.com/jobs/e25935b6,64MB
0c78f893,Toptal,Need expert for Python Scripting - Urgent,$178,https://www.toptal.com/jobs/0c78f893,2MB
0dc0bd18,Fiverr,Need expert for Video Editing - Urgent,$3126,https://www.fiverr.com/jobs/0dc0bd18,39MB
debe3baa,Kmong,Need expert for Python Scripting - Urgent,$3304,https://www.kmong.com/jobs/debe3baa,53MB
5694a529,Kmong,Need expert for Video Editing - Urgent,$4244,https://www.kmong.com/jobs/5694a529,2MB
21d13b32,Toptal,Need expert for Logo Design - Urgent,$184,https://www.toptal.com/jobs/21d13b32,12MB
0c3e3775,Upwork,Need expert for Logo Design - Urgent,$3879,https://www.upwork.com/jobs/0c3e3775,37MB
23c8ffe9,Wishket,Need expert for Translation - Urgent,$187,https://www.wishket.com/jobs/23c8ffe9,69MB
6027f811,Upwork,Need expert for Video Editing - Urgent,$3526,https://www.upwork.com/jobs/6027f811,79MB
433986a9,Upwork,Need expert for Video Editing - Urgent,$3819,https://www.upwork.com/jobs/433986a9,52MB
