shard_id,storage_location,link_url,allocated_size
SHARD-b60b741a-a515-40d7-a504-977a504f0c47,s3://bucket/block_44001,url_44001,62 GB
SHARD-51fca744-113b-4b36-957b-658ace9f6985,s3://bucket/block_44002,url_44002,70 GB
SHARD-5159e31e-6b04-4ff4-8169-9b6799651e3e,s3://bucket/block_44003,url_44003,72 GB
SHARD-f421bc0a-fe58-4b7d-a2dd-6b21c37e66f7,s3://bucket/block_44004,url_44004,1 GB
SHARD-a775cfaa-b1c3-4cbf-8c93-0ca56bced7ba,s3://bucket/block_44005,url_44005,93 GB
SHARD-bc7fe435-6c8e-4b01-88ac-35fe6fa7b84a,s3://bucket/block_44006,url_44006,95 GB
SHARD-d3d8024f-7530-4cc6-b3c7-9160b9b14538,s3://bucket/block_44007,url_44007,14 GB
SHARD-15a1baba-0f43-4f35-bdae-cafcab6d8e8d,s3://bucket/block_44008,url_44008,86 GB
SHARD-19036ba9-d3dd-41ef-aef7-3c1748e46f58,s3://bucket/block_44009,url_44009,20 GB
SHARD-196fb84e-7d07-4856-a18b-22ab29397a01,s3://bucket/block_44010,url_44010,95 GB
SHARD-e4a2528a-2b73-4f3d-a791-c7a25a619dcc,s3://bucket/block_44011,url_44011,100 GB
SHARD-ca982b71-0a5c-4b9c-a45f-edbe3938d6e7,s3://bucket/block_44012,url_44012,16 GB
SHARD-c0a438a8-e562-4b28-a7dd-359fde1f6a42,s3://bucket/block_44013,url_44013,16 GB
SHARD-123f17b1-a9ad-44c8-8c06-1b2c0a1b38c8,s3://bucket/block_44014,url_44014,63 GB
SHARD-a0e7c8c3-0f30-44b4-b0ac-c08f8a3a58b6,s3://bucket/block_44015,url_44015,99 GB
SHARD-55ebac7c-ed28-41ff-9daa-13e7f8cf1823,s3://bucket/block_44016,url_44016,91 GB
SHARD-8f5b898f-90db-4571-9037-4f08c1844b76,s3://bucket/block_44017,url_44017,24 GB
SHARD-c57f770d-31b5-4ed2-abfe-8cb4ebe5f791,s3://bucket/block_44018,url_44018,92 GB
SHARD-cf0b57ad-b0de-4308-a419-52daaf34a76c,s3://bucket/block_44019,url_44019,45 GB
SHARD-05d47cee-0ec6-41c7-b077-85e5e28f782d,s3://bucket/block_44020,url_44020,42 GB
SHARD-5df2804c-429e-4fe6-b57b-023c1dae7ca4,s3://bucket/block_44021,url_44021,48 GB
SHARD-2f551437-be30-487b-a8be-be8d42623ffa,s3://bucket/block_44022,url_44022,17 GB
SHARD-beea2e7c-8b19-4b71-9f3e-a8e429c8c671,s3://bucket/block_44023,url_44023,40 GB
SHARD-c7a2366b-d240-4771-974a-27de2d3fd8a4,s3://bucket/block_44024,url_44024,82 GB
SHARD-79032019-6ea0-482c-bf67-944881cbcb7e,s3://bucket/block_44025,url_44025,16 GB
SHARD-e3f5b845-fd32-479c-9ed5-4e1727432182,s3://bucket/block_44026,url_44026,9 GB
SHARD-1441c518-ba29-437e-8f77-d6e36d0f6ec1,s3://bucket/block_44027,url_44027,8 GB
SHARD-e8c58cee-c380-4887-b712-163154a665b6,s3://bucket/block_44028,url_44028,26 GB
SHARD-8d8d20eb-36a2-4b2a-b20b-3840f8147a51,s3://bucket/block_44029,url_44029,16 GB
SHARD-14a775f4-b12d-4ff8-a2b4-48640b00cb53,s3://bucket/block_44030,url_44030,28 GB
SHARD-67ddc047-c7a6-4c2f-b498-766e6948b3d9,s3://bucket/block_44031,url_44031,69 GB
SHARD-6134de9a-0ebc-4e7c-9ea5-d5bc959b0ad1,s3://bucket/block_44032,url_44032,66 GB
SHARD-7a9ee0fe-c3b9-44d2-9e51-12586287da76,s3://bucket/block_44033,url_44033,69 GB
SHARD-153e35cc-6b19-4706-b661-ac84a91d3c42,s3://bucket/block_44034,url_44034,75 GB
SHARD-ca66bb35-dc3f-4e68-b0a3-e961af441cfc,s3://bucket/block_44035,url_44035,42 GB
SHARD-ebec5c42-77cd-429b-a19c-18e6397f5e51,s3://bucket/block_44036,url_44036,97 GB
SHARD-955a595b-4f61-435f-885c-e406796a391f,s3://bucket/block_44037,url_44037,85 GB
SHARD-c5e2f039-1655-4e2d-8236-6dea49f8226d,s3://bucket/block_44038,url_44038,63 GB
SHARD-90643701-3266-4f13-9bc8-d9a2398502ee,s3://bucket/block_44039,url_44039,16 GB
SHARD-159cb987-e86f-4a84-894f-f4be5cccb769,s3://bucket/block_44040,url_44040,18 GB
SHARD-82b1b467-0848-4500-909d-85d139adc104,s3://bucket/block_44041,url_44041,19 GB
SHARD-42770815-d916-4c37-b9ba-28c4df3d5fbd,s3://bucket/block_44042,url_44042,7 GB
SHARD-41d97106-22a5-4bd4-bd06-54a974984f12,s3://bucket/block_44043,url_44043,93 GB
SHARD-c59d6fbb-8559-4321-a83b-3fb21c792ca1,s3://bucket/block_44044,url_44044,93 GB
SHARD-b475b748-2727-4016-9584-6f945c7277bf,s3://bucket/block_44045,url_44045,59 GB
SHARD-bbdfbfb8-e75d-47c2-9581-c8a281bc2f12,s3://bucket/block_44046,url_44046,81 GB
SHARD-da825e2d-6a92-4db8-a717-294fcdeaae16,s3://bucket/block_44047,url_44047,60 GB
SHARD-9c08b15b-3eb1-4fc8-809b-9cff66713788,s3://bucket/block_44048,url_44048,100 GB
SHARD-85b35a26-b68f-4476-b51b-635389ba3283,s3://bucket/block_44049,url_44049,69 GB
SHARD-b8969471-2489-4e67-ba46-63b967626f23,s3://bucket/block_44050,url_44050,89 GB
SHARD-4c5764e8-c8c0-4416-8f56-00398642eccb,s3://bucket/block_44051,url_44051,25 GB
SHARD-aeee32be-d793-44c9-9b31-badf704b8f2f,s3://bucket/block_44052,url_44052,44 GB
SHARD-f3b8732a-535c-4028-bc15-1858872a1b0c,s3://bucket/block_44053,url_44053,96 GB
SHARD-085c6fe7-92ee-4d59-b1cd-72f1d1bae4d8,s3://bucket/block_44054,url_44054,21 GB
SHARD-3f9d906f-3d2a-46eb-8ab2-1558251cf91c,s3://bucket/block_44055,url_44055,29 GB
SHARD-df27dd9c-9f88-4eae-9ff6-684fbae5c8fd,s3://bucket/block_44056,url_44056,50 GB
SHARD-a9a3f1b5-73e9-4608-8b25-62df6506150e,s3://bucket/block_44057,url_44057,14 GB
SHARD-18394fd1-4d70-4365-9a78-94aa705e2e79,s3://bucket/block_44058,url_44058,21 GB
SHARD-87bc9d51-6f3f-498f-a713-aad406570213,s3://bucket/block_44059,url_44059,31 GB
SHARD-5b866f75-920c-4670-94dc-556b8082f4cc,s3://bucket/block_44060,url_44060,96 GB
SHARD-415cf75e-2cd6-4524-81bc-f66ca3a659b1,s3://bucket/block_44061,url_44061,35 GB
SHARD-bd27927f-a865-4e08-85f9-3c4d79552d74,s3://bucket/block_44062,url_44062,65 GB
SHARD-7125eabc-5004-40f3-a2a5-2d99b554ae72,s3://bucket/block_44063,url_44063,58 GB
SHARD-1c09155e-8a3d-4ebf-9b02-e54f76ffc347,s3://bucket/block_44064,url_44064,67 GB
SHARD-0e1828a7-4873-46f3-8b3b-17f16e93afd4,s3://bucket/block_44065,url_44065,96 GB
SHARD-753c9422-75f8-485a-87a1-356cbc4912c2,s3://bucket/block_44066,url_44066,82 GB
SHARD-817aba82-c2c7-4fc9-a68d-cbb2daea1ec5,s3://bucket/block_44067,url_44067,44 GB
SHARD-1cbd2af6-fc4a-48f5-99ea-006d8ef9c58a,s3://bucket/block_44068,url_44068,7 GB
SHARD-dda45979-e744-4ffb-9239-59c19c790752,s3://bucket/block_44069,url_44069,20 GB
SHARD-d7fdc748-ff1c-4f95-8256-146c48a0ac4f,s3://bucket/block_44070,url_44070,55 GB
SHARD-0b5c47f3-1d5f-4d50-901c-bd436b538843,s3://bucket/block_44071,url_44071,31 GB
SHARD-6b4496fa-e315-4fdc-b64e-7c099980158f,s3://bucket/block_44072,url_44072,56 GB
SHARD-d53a6685-d062-4b7d-bb99-db65038b54ec,s3://bucket/block_44073,url_44073,65 GB
SHARD-20262645-4c1c-4213-98b3-547561ed22e4,s3://bucket/block_44074,url_44074,2 GB
SHARD-7fb32412-b76d-4e1c-ba67-1b9fc7f6c5dc,s3://bucket/block_44075,url_44075,3 GB
SHARD-a71f50d5-cc14-4fb9-8128-e46a15a51b34,s3://bucket/block_44076,url_44076,58 GB
SHARD-1a9a9795-da14-42f3-8c7c-ea8db30f7d70,s3://bucket/block_44077,url_44077,99 GB
SHARD-702d0103-10d0-4437-a399-eaee79fd5326,s3://bucket/block_44078,url_44078,50 GB
SHARD-f14165c8-6df6-4a6a-a2bc-32efd1eb52b6,s3://bucket/block_44079,url_44079,78 GB
SHARD-918aef97-f7e4-4324-8eec-6b9383280f5b,s3://bucket/block_44080,url_44080,93 GB
SHARD-cfa59a56-76c7-4019-8376-68b5eb0fbc77,s3://bucket/block_44081,url_44081,81 GB
SHARD-40e338c0-f68d-42e2-b182-8c8be568cab9,s3://bucket/block_44082,url_44082,18 GB
SHARD-d76e6427-d523-48f6-9c91-38b4c48128b9,s3://bucket/block_44083,url_44083,39 GB
SHARD-173cd916-57df-4a5c-9e97-6350a17c4c2a,s3://bucket/block_44084,url_44084,21 GB
SHARD-29403be9-5c1d-4f63-b489-993b9c1127ea,s3://bucket/block_44085,url_44085,43 GB
SHARD-6cc0a1be-a1b7-4991-b43e-4bf5f5a62a01,s3://bucket/block_44086,url_44086,79 GB
SHARD-400e1b22-602c-44cb-aaa7-5812e110a402,s3://bucket/block_44087,url_44087,15 GB
SHARD-310a3718-77cb-4136-88dc-83dea203c5e0,s3://bucket/block_44088,url_44088,33 GB
SHARD-3a53f473-e9d9-4a8f-945a-dd0f6faa09b6,s3://bucket/block_44089,url_44089,52 GB
SHARD-d2cc2b2f-7091-4223-a56f-5f52426652a5,s3://bucket/block_44090,url_44090,70 GB
SHARD-33ba6e76-e3d0-433a-a924-cecffa7fcd2f,s3://bucket/block_44091,url_44091,3 GB
SHARD-731fe274-bc1c-4c72-8f32-defc3339b6dc,s3://bucket/block_44092,url_44092,68 GB
SHARD-97962034-971b-432d-a6ed-8b9138a74340,s3://bucket/block_44093,url_44093,67 GB
SHARD-da6becda-a528-4c0f-aff2-bca60f9cc875,s3://bucket/block_44094,url_44094,85 GB
SHARD-82d8329a-471f-4d01-8430-3cb52d20152b,s3://bucket/block_44095,url_44095,6 GB
SHARD-ea9d200e-892a-4078-b6c7-787e67f9c3a2,s3://bucket/block_44096,url_44096,26 GB
SHARD-a83dc778-29c1-410c-9f88-e82090992572,s3://bucket/block_44097,url_44097,47 GB
SHARD-ae284fe7-9ce5-4825-8a76-f2c3bca7574c,s3://bucket/block_44098,url_44098,15 GB
SHARD-5cc80a9d-7bf1-46f0-85c9-093b189eade7,s3://bucket/block_44099,url_44099,34 GB
SHARD-9f06e0fc-4a06-47be-aa80-ac574023dab8,s3://bucket/block_44100,url_44100,41 GB
SHARD-895f048f-9bc4-4f97-a9f1-064ff6c4801f,s3://bucket/block_44101,url_44101,95 GB
SHARD-e57d4d0c-25b9-49d5-8fd7-ed78b496f97d,s3://bucket/block_44102,url_44102,3 GB
SHARD-33ee1eea-c880-4190-b224-27c00bc5a161,s3://bucket/block_44103,url_44103,50 GB
SHARD-db198e32-1299-4d98-8e20-1874b47959d5,s3://bucket/block_44104,url_44104,69 GB
SHARD-6603acdd-eaf0-4a37-92a5-3862dbd9a270,s3://bucket/block_44105,url_44105,70 GB
SHARD-de43c61a-ff57-4993-ab9d-95318d6a2604,s3://bucket/block_44106,url_44106,16 GB
SHARD-f3adce08-f123-48e9-849f-0640b3d6c622,s3://bucket/block_44107,url_44107,24 GB
SHARD-381b6a29-cd56-41d9-a22e-10cb7f90a4f2,s3://bucket/block_44108,url_44108,62 GB
SHARD-7d309b88-bd29-488a-853f-ad7585fcdd5a,s3://bucket/block_44109,url_44109,60 GB
SHARD-2391f67f-91da-479b-accf-7501ed05eb6e,s3://bucket/block_44110,url_44110,20 GB
SHARD-59795eba-5b92-45b1-86c1-fb0e0c8baeee,s3://bucket/block_44111,url_44111,28 GB
SHARD-d15c12b2-62aa-438c-921e-37339d1fdb10,s3://bucket/block_44112,url_44112,89 GB
SHARD-b01f87bb-342b-423c-a7ad-c1b361b58a45,s3://bucket/block_44113,url_44113,49 GB
SHARD-14bc389f-225a-42a5-ade6-c3bd8cd2aed1,s3://bucket/block_44114,url_44114,56 GB
SHARD-3a0da312-aa14-4ce2-a21f-03f3d080b58c,s3://bucket/block_44115,url_44115,4 GB
SHARD-d929583e-ea1f-45b2-8b1b-66cb8e331439,s3://bucket/block_44116,url_44116,35 GB
SHARD-ede5abec-7dfe-4c82-9caa-fe962046c73b,s3://bucket/block_44117,url_44117,81 GB
SHARD-2ce2e401-c052-42a8-928e-708ef8f8bdc9,s3://bucket/block_44118,url_44118,20 GB
SHARD-bf86fe55-29cf-4323-9b29-e67d587fd238,s3://bucket/block_44119,url_44119,67 GB
SHARD-0cdea5f1-8532-4a8e-9871-891aa779e64c,s3://bucket/block_44120,url_44120,80 GB
SHARD-f0a888cc-ce11-4237-948e-6138cdedca99,s3://bucket/block_44121,url_44121,31 GB
SHARD-890f8096-0681-4de6-8525-b6cc1e079ae2,s3://bucket/block_44122,url_44122,48 GB
SHARD-108d4e7e-e90c-44f9-a575-c96fe97e4090,s3://bucket/block_44123,url_44123,23 GB
SHARD-0c8e0be6-1b68-4461-8be0-d7b89fc54dbd,s3://bucket/block_44124,url_44124,84 GB
SHARD-0fe99478-3d23-49e4-91dc-c8dc589b8fc2,s3://bucket/block_44125,url_44125,18 GB
SHARD-c4e3aa15-4606-43af-8ae8-d1b5201a46fd,s3://bucket/block_44126,url_44126,69 GB
SHARD-8d8a1867-f316-4cbf-8f31-18aa79a5dc3b,s3://bucket/block_44127,url_44127,87 GB
SHARD-70618641-b76f-4aa9-9c64-b794c2544e00,s3://bucket/block_44128,url_44128,41 GB
SHARD-28a9aed6-c99e-4bdd-b17c-ae342f8be4fb,s3://bucket/block_44129,url_44129,8 GB
SHARD-035768ec-3456-4dd4-bb0b-aa56df50b120,s3://bucket/block_44130,url_44130,45 GB
SHARD-ca20f825-762c-48e5-8a3e-e5aee7b54a7e,s3://bucket/block_44131,url_44131,69 GB
SHARD-f9d8798e-4d35-45d1-92fd-d6d534b88a21,s3://bucket/block_44132,url_44132,100 GB
SHARD-635e5a9a-ccc1-4a8d-a8ca-42f9b7fb79ee,s3://bucket/block_44133,url_44133,56 GB
SHARD-be905960-8fda-4418-bc28-599a6f41dbde,s3://bucket/block_44134,url_44134,91 GB
SHARD-a453da4b-d43d-4cf4-8d4c-fc3f0bbaab2c,s3://bucket/block_44135,url_44135,100 GB
SHARD-abea7c98-87c4-4524-aaf9-a2022e6d2881,s3://bucket/block_44136,url_44136,69 GB
SHARD-21b800f6-f5e7-4c9e-8525-a0b9ad55113b,s3://bucket/block_44137,url_44137,77 GB
SHARD-7e2efe57-8bc2-4225-8692-219b6495c4e4,s3://bucket/block_44138,url_44138,20 GB
SHARD-8781a299-e805-4ce2-b915-3803ff4fe6f1,s3://bucket/block_44139,url_44139,60 GB
SHARD-2e6db2a1-4ffa-4cbe-981b-bf90a9bdede5,s3://bucket/block_44140,url_44140,14 GB
SHARD-a7dcc746-b989-4edd-991d-e914d48f5c17,s3://bucket/block_44141,url_44141,80 GB
SHARD-8c58c288-e1ad-413f-997c-7e319755e48e,s3://bucket/block_44142,url_44142,89 GB
SHARD-aab41575-6e7d-4f25-a9a7-d03c43d94850,s3://bucket/block_44143,url_44143,71 GB
SHARD-9b7e5884-851f-435b-b711-f85154fcf269,s3://bucket/block_44144,url_44144,29 GB
SHARD-34611bdb-6b26-4628-81c7-fa5f9c222842,s3://bucket/block_44145,url_44145,99 GB
SHARD-f1ea339c-c806-4972-8721-e2a6570c56c6,s3://bucket/block_44146,url_44146,63 GB
SHARD-718fccc3-6557-4f5e-8364-cde40619a644,s3://bucket/block_44147,url_44147,41 GB
SHARD-dde3ad0c-4477-4139-817e-a95247ae536b,s3://bucket/block_44148,url_44148,39 GB
SHARD-d9d1c25b-060c-476c-a31a-f77dc8433868,s3://bucket/block_44149,url_44149,52 GB
SHARD-6b895939-ee13-4d20-86f6-6264e9bb11a1,s3://bucket/block_44150,url_44150,17 GB
SHARD-7dff0092-c474-4b98-a69e-8f665534576d,s3://bucket/block_44151,url_44151,61 GB
SHARD-53d21ae7-7a67-4157-a818-61c9d9238deb,s3://bucket/block_44152,url_44152,11 GB
SHARD-10cfb93b-31db-4153-ae4f-49c6bba86134,s3://bucket/block_44153,url_44153,10 GB
SHARD-9f975215-e6a0-4676-8b61-10619d0b7fe8,s3://bucket/block_44154,url_44154,63 GB
SHARD-7e21d087-8b99-4ae3-bd0b-779cd861b3ea,s3://bucket/block_44155,url_44155,26 GB
SHARD-6b1e24ce-635e-46bc-9394-e0b25f5f4765,s3://bucket/block_44156,url_44156,19 GB
SHARD-31392615-aad1-4a28-802c-44b53848c906,s3://bucket/block_44157,url_44157,8 GB
SHARD-d62cf3d7-019e-491f-ac1a-521069982290,s3://bucket/block_44158,url_44158,54 GB
SHARD-e05b65a2-aeb1-4935-8f08-f689a313e7e9,s3://bucket/block_44159,url_44159,93 GB
SHARD-f255c9b5-23b4-4743-9fef-255dc714c346,s3://bucket/block_44160,url_44160,80 GB
SHARD-d95d4a83-1530-49cb-9439-7832f840fdb3,s3://bucket/block_44161,url_44161,3 GB
SHARD-b7d03fd3-0afd-41b8-9381-f9253cb22324,s3://bucket/block_44162,url_44162,17 GB
SHARD-54c2e8fb-72c1-4f04-b32b-38e4d310182d,s3://bucket/block_44163,url_44163,73 GB
SHARD-7d685df7-3f4b-40a6-b514-1152ba4e0b20,s3://bucket/block_44164,url_44164,95 GB
SHARD-00041758-bdf5-487c-9538-8147970b83d6,s3://bucket/block_44165,url_44165,25 GB
SHARD-2736051c-4359-4635-a9b6-ad0b6f31cbe5,s3://bucket/block_44166,url_44166,62 GB
SHARD-ffa701d8-80a8-40c4-8847-73bb8b8fea3f,s3://bucket/block_44167,url_44167,82 GB
SHARD-936b93d9-088d-4836-be0a-f643fe8b002a,s3://bucket/block_44168,url_44168,5 GB
SHARD-f4176a9b-199b-4cae-bdac-fcdcdab1564e,s3://bucket/block_44169,url_44169,9 GB
SHARD-c1128d3f-6543-4298-98cd-8d2ea298f42b,s3://bucket/block_44170,url_44170,45 GB
SHARD-6a106e6e-c86a-4016-a4f7-521e6b2c150b,s3://bucket/block_44171,url_44171,93 GB
SHARD-d43d594b-c8b2-4838-b37e-07895751453f,s3://bucket/block_44172,url_44172,45 GB
SHARD-2e90a941-b4d3-437d-afcd-68f4459931d7,s3://bucket/block_44173,url_44173,87 GB
SHARD-29177542-9236-4d81-971c-126fc7e11b12,s3://bucket/block_44174,url_44174,92 GB
SHARD-e5423b61-5b7b-4569-b6ea-a1962dc43d0d,s3://bucket/block_44175,url_44175,57 GB
SHARD-a30ca18f-bdaa-4485-86f9-4600e20feb10,s3://bucket/block_44176,url_44176,51 GB
SHARD-1b8e461c-9c28-41d7-99d5-1f6c30d62e83,s3://bucket/block_44177,url_44177,7 GB
SHARD-7a64a155-7ff5-4aa3-b026-03cb955cf65f,s3://bucket/block_44178,url_44178,76 GB
SHARD-0ebf7554-c0d4-40e3-8614-7747c68e3df6,s3://bucket/block_44179,url_44179,59 GB
SHARD-b12259d6-067e-49d8-a9a0-bd1137abd975,s3://bucket/block_44180,url_44180,35 GB
SHARD-e7ca9d40-ff8e-4d09-a0af-01bd4b6f933c,s3://bucket/block_44181,url_44181,73 GB
SHARD-4dbf4825-493b-4357-b357-800a33af03ef,s3://bucket/block_44182,url_44182,2 GB
SHARD-b724e178-a8a0-47f0-a237-f7c623809f90,s3://bucket/block_44183,url_44183,40 GB
SHARD-45f044ec-5ed8-4073-9a0f-ad14967b5d8d,s3://bucket/block_44184,url_44184,47 GB
SHARD-e2e01b50-93cd-4332-8181-f84263b20db0,s3://bucket/block_44185,url_44185,61 GB
SHARD-010577b1-0313-418f-9ad0-123a73aad8cc,s3://bucket/block_44186,url_44186,85 GB
SHARD-50549cd9-16b5-4ac8-8dac-83eec50aa4b4,s3://bucket/block_44187,url_44187,32 GB
SHARD-f995aecf-0538-42d3-8390-a50cb1474afc,s3://bucket/block_44188,url_44188,92 GB
SHARD-b5d43667-a567-4e54-818f-fb73f9bfeb50,s3://bucket/block_44189,url_44189,7 GB
SHARD-a78c843b-b9fd-44a9-96f0-c4f7227f19c1,s3://bucket/block_44190,url_44190,10 GB
SHARD-2f65573e-fea3-43e5-bb4d-2aae43d2f1d4,s3://bucket/block_44191,url_44191,73 GB
SHARD-72ad1a62-aa4a-4396-adff-1f3a145b8dd4,s3://bucket/block_44192,url_44192,91 GB
SHARD-4fbffb5f-2f6c-4bbc-983e-10822f3435ba,s3://bucket/block_44193,url_44193,57 GB
SHARD-7c0de54c-a7c5-4eb7-aeca-b507c3b640ab,s3://bucket/block_44194,url_44194,47 GB
SHARD-10b48548-c17c-40b5-b5c1-3b8e4dc99ef7,s3://bucket/block_44195,url_44195,100 GB
SHARD-cc0abd88-108f-42cc-900b-29eb34233ecb,s3://bucket/block_44196,url_44196,13 GB
SHARD-b3a0e6b7-f586-4b95-94c2-3a3df5bd3007,s3://bucket/block_44197,url_44197,50 GB
SHARD-6dd7d803-6a27-42d4-bde0-09360e8fa21e,s3://bucket/block_44198,url_44198,94 GB
SHARD-592dc607-9daa-44f0-b91b-cdd00f1d3548,s3://bucket/block_44199,url_44199,87 GB
SHARD-d83a72be-b2ef-41e2-9770-6572b8927612,s3://bucket/block_44200,url_44200,63 GB
SHARD-5667f08a-d8e5-42ab-bbc7-142a8fffcced,s3://bucket/block_44201,url_44201,85 GB
SHARD-331da3a9-4397-452a-a80c-158373dff997,s3://bucket/block_44202,url_44202,92 GB
SHARD-166d3185-8f7c-4079-8417-14d645924070,s3://bucket/block_44203,url_44203,79 GB
SHARD-df383200-b468-4af0-be8e-62f32d7ae61a,s3://bucket/block_44204,url_44204,45 GB
SHARD-c43673a7-f08c-49f7-80ca-47ae5595d9fd,s3://bucket/block_44205,url_44205,42 GB
SHARD-dfd400df-d444-49f3-9359-58327de0a825,s3://bucket/block_44206,url_44206,55 GB
SHARD-9206706e-810e-4fec-bada-79f5e64a4a00,s3://bucket/block_44207,url_44207,98 GB
SHARD-463c2b37-81f7-4c97-a149-fb69b566b7f6,s3://bucket/block_44208,url_44208,73 GB
SHARD-a651faab-3572-47e8-9baf-2893dcb316a3,s3://bucket/block_44209,url_44209,10 GB
SHARD-64161aa8-06cc-40a0-aeb7-075632ba35dc,s3://bucket/block_44210,url_44210,38 GB
SHARD-4db6e631-1545-4306-9093-7e71a25a1ef7,s3://bucket/block_44211,url_44211,54 GB
SHARD-262a9d9a-6f0d-4b43-b4c7-aa5504fe324a,s3://bucket/block_44212,url_44212,86 GB
SHARD-6bc57390-fc06-4f83-bfd2-c38488a27529,s3://bucket/block_44213,url_44213,80 GB
SHARD-f6007192-2713-4b64-9a3d-2ae078a176cd,s3://bucket/block_44214,url_44214,79 GB
SHARD-a17a78ce-a505-4380-8810-57519ad05ce3,s3://bucket/block_44215,url_44215,5 GB
SHARD-cb629cd1-d296-49de-97db-2a64497426e4,s3://bucket/block_44216,url_44216,66 GB
SHARD-df8430c4-e529-4af5-995e-a230a84456e4,s3://bucket/block_44217,url_44217,13 GB
SHARD-77153b44-d464-42be-96c6-dc4803ed3527,s3://bucket/block_44218,url_44218,47 GB
SHARD-910b9dd8-b5a1-492e-949e-9cf71e77dbe6,s3://bucket/block_44219,url_44219,100 GB
SHARD-b7d2ece9-6082-4332-8614-38c57da285a8,s3://bucket/block_44220,url_44220,9 GB
SHARD-b21d9a9a-85e0-4a07-8d25-a5373f0a5274,s3://bucket/block_44221,url_44221,71 GB
SHARD-82f4684e-8ab2-43c0-b1bc-b340da4769cf,s3://bucket/block_44222,url_44222,40 GB
SHARD-f681cbb0-828b-4f24-960f-0f5882d84cce,s3://bucket/block_44223,url_44223,59 GB
SHARD-98af9d34-dff3-49aa-add5-63a99e5e47e9,s3://bucket/block_44224,url_44224,49 GB
SHARD-ac08ba58-af89-4694-9a05-fd80be939e70,s3://bucket/block_44225,url_44225,36 GB
SHARD-12473874-a9f1-4990-ab2f-6fb302b69d54,s3://bucket/block_44226,url_44226,79 GB
SHARD-c4407414-a316-45a0-b166-af2a74ed32b6,s3://bucket/block_44227,url_44227,44 GB
SHARD-1364ea56-710b-4bac-89cd-070c14eb743f,s3://bucket/block_44228,url_44228,18 GB
SHARD-0655ea6b-dad3-4bce-8954-33e6429d085f,s3://bucket/block_44229,url_44229,45 GB
SHARD-2be5022c-2a1d-439a-b26f-041a6a7a18e3,s3://bucket/block_44230,url_44230,14 GB
SHARD-82a63921-1ba2-4668-b7e7-2f9cd183ef9c,s3://bucket/block_44231,url_44231,1 GB
SHARD-e2001804-3603-4b34-8aa5-a0d8bcc31f76,s3://bucket/block_44232,url_44232,37 GB
SHARD-2aa51e6e-9c3e-4dea-970e-c42f6b0520e7,s3://bucket/block_44233,url_44233,59 GB
SHARD-4a8c54fd-9521-4b7c-88ea-27c90917a846,s3://bucket/block_44234,url_44234,31 GB
SHARD-cf990cff-a223-4c8a-baed-777f012f3d7c,s3://bucket/block_44235,url_44235,84 GB
SHARD-2855df73-936a-4b05-aa61-e03edfb96834,s3://bucket/block_44236,url_44236,9 GB
SHARD-f65b65ff-6e2d-421a-b001-d3b5e8386318,s3://bucket/block_44237,url_44237,83 GB
SHARD-92558270-2a99-4a7d-8bfc-6249a811a751,s3://bucket/block_44238,url_44238,14 GB
SHARD-494ccbf7-6909-4e0e-87fb-13cd5476e27a,s3://bucket/block_44239,url_44239,76 GB
SHARD-6368583b-629c-4c32-9322-0f3676f4e286,s3://bucket/block_44240,url_44240,30 GB
SHARD-2597ec51-3d54-40bc-ab64-90dde8f016a8,s3://bucket/block_44241,url_44241,46 GB
SHARD-106acee1-05bd-4009-b0e8-5503b06bec83,s3://bucket/block_44242,url_44242,94 GB
SHARD-07a3e1f0-7295-4a4e-a4c1-15d53e549535,s3://bucket/block_44243,url_44243,51 GB
SHARD-7f59da90-616e-4dfe-a84e-d00dfa1d1c14,s3://bucket/block_44244,url_44244,16 GB
SHARD-7b69219c-caed-4663-8396-984f8b622972,s3://bucket/block_44245,url_44245,79 GB
SHARD-3e2fa64d-0c46-442a-ae23-1b19755a590c,s3://bucket/block_44246,url_44246,42 GB
SHARD-eeadce02-f0ea-4b5d-80dd-211088417cca,s3://bucket/block_44247,url_44247,27 GB
SHARD-12142f31-0f84-412b-9107-07982b922139,s3://bucket/block_44248,url_44248,78 GB
SHARD-527b3665-258f-4d1a-80c5-4371151a8450,s3://bucket/block_44249,url_44249,4 GB
SHARD-b3da73c6-8384-49b8-9b91-0dc34a25e95b,s3://bucket/block_44250,url_44250,45 GB
SHARD-a187b6cf-eccd-493c-a3e8-2cc5ec62f41c,s3://bucket/block_44251,url_44251,59 GB
SHARD-72625147-1088-4f94-9d6b-f3d1d2ab7a6c,s3://bucket/block_44252,url_44252,20 GB
SHARD-9ce59d02-50b6-417a-b3d4-327f2d70d312,s3://bucket/block_44253,url_44253,27 GB
SHARD-c4d24388-1ea6-43c7-b780-22442c6f863c,s3://bucket/block_44254,url_44254,79 GB
SHARD-3b511a02-437c-4098-8b41-1cc8e59e005f,s3://bucket/block_44255,url_44255,42 GB
SHARD-5b5c12c6-38bf-4a8a-8771-57cfaf52f577,s3://bucket/block_44256,url_44256,69 GB
SHARD-38916f1d-a11a-4bb8-96d7-96c5fab12a86,s3://bucket/block_44257,url_44257,85 GB
SHARD-e6553025-849e-4d0e-9051-41d9a6ec6095,s3://bucket/block_44258,url_44258,49 GB
SHARD-bf2167d9-2d8d-498f-9146-effd64fad081,s3://bucket/block_44259,url_44259,37 GB
